Jurisdiction,Year,Case Count
Rhode Island,1956,132
Rhode Island,1961,129
Rhode Island,1897,129
Rhode Island,2007,126
Rhode Island,2008,125
Rhode Island,1939,124
Rhode Island,1958,122
Rhode Island,1900,121
Rhode Island,1954,121
Rhode Island,1896,120
Rhode Island,2010,120
Rhode Island,1949,119
Rhode Island,2017,119
Rhode Island,1899,118
Rhode Island,2018,117
Rhode Island,1919,116
Rhode Island,1951,115
Rhode Island,2016,113
Rhode Island,1948,112
Rhode Island,1941,108
Rhode Island,1905,106
Rhode Island,1950,106
Rhode Island,1953,104
Rhode Island,1911,102
Rhode Island,1955,101
Rhode Island,1895,101
Rhode Island,1935,96
Rhode Island,1910,96
Rhode Island,1947,96
Rhode Island,1942,96
Rhode Island,2019,95
Rhode Island,1912,93
Rhode Island,1907,91
Rhode Island,2015,89
Rhode Island,1923,88
Rhode Island,1917,88
Rhode Island,1893,86
Rhode Island,1952,85
Rhode Island,1892,85
Rhode Island,1889,84
Rhode Island,1890,84
Rhode Island,1894,83
Rhode Island,1891,82
Rhode Island,1908,82
Rhode Island,1922,81
Rhode Island,1915,79
Rhode Island,1944,78
Rhode Island,1913,78
Rhode Island,1887,77
Rhode Island,1858,77
Rhode Island,1920,77
Rhode Island,1946,76
Rhode Island,1943,75
Rhode Island,1880,74
Rhode Island,1878,74
Rhode Island,1888,74
Rhode Island,1882,73
Rhode Island,1883,73
Rhode Island,1936,71
Rhode Island,1884,70
Rhode Island,1885,70
Rhode Island,1916,68
Rhode Island,1914,67
Rhode Island,1879,65
Rhode Island,1909,64
Rhode Island,1921,64
Rhode Island,1877,62
Rhode Island,1906,61
Rhode Island,1886,60
Rhode Island,1945,58
Rhode Island,1859,56
Rhode Island,1881,53
Rhode Island,1852,45
Rhode Island,1855,44
Rhode Island,1863,42
Rhode Island,1869,41
Rhode Island,1742,41
Rhode Island,1856,40
Rhode Island,1872,40
Rhode Island,1873,38
Rhode Island,1862,37
Rhode Island,1860,35
Rhode Island,1875,35
Rhode Island,1857,35
Rhode Island,1853,35
Rhode Island,1870,31
Rhode Island,1850,31
Rhode Island,1868,30
Rhode Island,1876,30
Rhode Island,1866,26
Rhode Island,1851,26
Rhode Island,1871,25
Rhode Island,1743,23
Rhode Island,1749,23
Rhode Island,1861,23
Rhode Island,1750,22
Rhode Island,1752,20
Rhode Island,1867,19
Rhode Island,1748,19
Rhode Island,1747,18
Rhode Island,1744,17
Rhode Island,1864,16
Rhode Island,1865,14
Rhode Island,1746,14
Rhode Island,1874,13
Rhode Island,1854,13
Rhode Island,1751,12
Rhode Island,1849,10
Rhode Island,1727,9
Rhode Island,1745,8
Rhode Island,1740,7
Rhode Island,1848,5
Rhode Island,1840,5
Rhode Island,1847,4
Rhode Island,1834,3
Rhode Island,1835,3
Rhode Island,1846,3
Rhode Island,1838,3
Rhode Island,1741,2
Rhode Island,1716,2
Rhode Island,1837,2
Rhode Island,1726,1
Rhode Island,1729,1
Rhode Island,1721,1
Rhode Island,1733,1
Rhode Island,1845,1
Rhode Island,1828,1
Rhode Island,1844,1
Rhode Island,1738,1
Rhode Island,1841,1
Pennsylvania,2017,7677
Pennsylvania,2016,7033
Pennsylvania,1982,4668
Pennsylvania,1978,4281
Pennsylvania,1983,4212
Pennsylvania,1981,4162
Pennsylvania,1980,3840
Pennsylvania,1984,3772
Pennsylvania,1979,3753
Pennsylvania,1975,3235
Pennsylvania,2018,3140
Pennsylvania,1977,3114
Pennsylvania,1994,3069
Pennsylvania,1976,3034
Pennsylvania,1974,2972
Pennsylvania,1996,2757
Pennsylvania,1995,2671
Pennsylvania,1973,2489
Pennsylvania,1986,2487
Pennsylvania,1971,2472
Pennsylvania,2004,2430
Pennsylvania,2015,2314
Pennsylvania,1972,2301
Pennsylvania,1985,2246
Pennsylvania,1999,2225
Pennsylvania,1987,2204
Pennsylvania,2005,2194
Pennsylvania,1998,2152
Pennsylvania,1997,2150
Pennsylvania,2003,2132
Pennsylvania,1988,2129
Pennsylvania,1992,2038
Pennsylvania,2001,2017
Pennsylvania,2002,2010
Pennsylvania,2007,2010
Pennsylvania,1970,1983
Pennsylvania,1993,1962
Pennsylvania,2000,1945
Pennsylvania,1989,1899
Pennsylvania,1991,1890
Pennsylvania,2013,1873
Pennsylvania,2014,1862
Pennsylvania,1990,1839
Pennsylvania,2010,1816
Pennsylvania,2012,1807
Pennsylvania,2009,1784
Pennsylvania,2006,1768
Pennsylvania,2008,1734
Pennsylvania,2011,1663
Pennsylvania,1969,1582
Pennsylvania,2019,1475
Pennsylvania,1966,1469
Pennsylvania,1968,1463
Pennsylvania,1967,1437
Pennsylvania,1934,1422
Pennsylvania,1965,1351
Pennsylvania,1935,1339
Pennsylvania,1936,1301
Pennsylvania,1932,1281
Pennsylvania,1930,1265
Pennsylvania,1922,1264
Pennsylvania,1940,1245
Pennsylvania,1964,1244
Pennsylvania,1933,1241
Pennsylvania,1938,1231
Pennsylvania,1962,1216
Pennsylvania,1958,1190
Pennsylvania,1925,1180
Pennsylvania,1963,1172
Pennsylvania,1937,1171
Pennsylvania,1923,1161
Pennsylvania,1924,1161
Pennsylvania,1931,1159
Pennsylvania,1955,1151
Pennsylvania,1961,1143
Pennsylvania,1942,1142
Pennsylvania,1956,1141
Pennsylvania,1927,1138
Pennsylvania,1941,1132
Pennsylvania,1939,1125
Pennsylvania,1959,1124
Pennsylvania,1928,1119
Pennsylvania,1926,1104
Pennsylvania,1929,1088
Pennsylvania,1950,1074
Pennsylvania,1960,1042
Pennsylvania,1954,1034
Pennsylvania,1951,1027
Pennsylvania,1948,1019
Pennsylvania,1943,983
Pennsylvania,1902,951
Pennsylvania,1949,949
Pennsylvania,1957,943
Pennsylvania,1916,942
Pennsylvania,1899,928
Pennsylvania,1944,928
Pennsylvania,1947,923
Pennsylvania,1953,920
Pennsylvania,1912,917
Pennsylvania,1913,915
Pennsylvania,1909,912
Pennsylvania,1917,909
Pennsylvania,1898,904
Pennsylvania,1952,894
Pennsylvania,1915,886
Pennsylvania,1921,876
Pennsylvania,1896,862
Pennsylvania,1901,858
Pennsylvania,1904,857
Pennsylvania,1911,854
Pennsylvania,1897,834
Pennsylvania,1893,828
Pennsylvania,1945,827
Pennsylvania,1914,826
Pennsylvania,1907,802
Pennsylvania,1946,801
Pennsylvania,1910,787
Pennsylvania,1900,775
Pennsylvania,1906,770
Pennsylvania,1903,770
Pennsylvania,1908,756
Pennsylvania,1889,754
Pennsylvania,1905,740
Pennsylvania,1919,739
Pennsylvania,1892,739
Pennsylvania,1895,733
Pennsylvania,1920,728
Pennsylvania,1918,716
Pennsylvania,1886,714
Pennsylvania,1888,709
Pennsylvania,1890,633
Pennsylvania,1894,612
Pennsylvania,1887,594
Pennsylvania,1891,574
Pennsylvania,1879,500
Pennsylvania,1882,472
Pennsylvania,1880,451
Pennsylvania,1884,445
Pennsylvania,1883,442
Pennsylvania,1885,439
Pennsylvania,1874,389
Pennsylvania,1861,384
Pennsylvania,1870,375
Pennsylvania,1881,353
Pennsylvania,1850,347
Pennsylvania,1875,346
Pennsylvania,1859,344
Pennsylvania,1848,343
Pennsylvania,1858,340
Pennsylvania,1855,330
Pennsylvania,1873,325
Pennsylvania,1868,323
Pennsylvania,1877,319
Pennsylvania,1845,314
Pennsylvania,1836,311
Pennsylvania,1846,306
Pennsylvania,1840,303
Pennsylvania,1853,299
Pennsylvania,1847,299
Pennsylvania,1849,290
Pennsylvania,1867,287
Pennsylvania,1872,285
Pennsylvania,1863,283
Pennsylvania,1856,279
Pennsylvania,1857,277
Pennsylvania,1854,277
Pennsylvania,1841,277
Pennsylvania,1839,276
Pennsylvania,1851,275
Pennsylvania,1837,275
Pennsylvania,1838,272
Pennsylvania,1871,263
Pennsylvania,1860,263
Pennsylvania,1852,258
Pennsylvania,1842,257
Pennsylvania,1876,256
Pennsylvania,1862,253
Pennsylvania,1878,246
Pennsylvania,1865,229
Pennsylvania,1869,227
Pennsylvania,1866,226
Pennsylvania,1835,225
Pennsylvania,1844,221
Pennsylvania,1834,218
Pennsylvania,1864,215
Pennsylvania,1843,210
Pennsylvania,1788,163
Pennsylvania,1830,150
Pennsylvania,1822,147
Pennsylvania,1825,146
Pennsylvania,1824,145
Pennsylvania,1823,143
Pennsylvania,1826,142
Pennsylvania,1831,142
Pennsylvania,1827,141
Pennsylvania,1833,140
Pennsylvania,1829,130
Pennsylvania,1832,130
Pennsylvania,1828,129
Pennsylvania,1821,127
Pennsylvania,1792,116
Pennsylvania,1817,114
Pennsylvania,1818,103
Pennsylvania,1820,102
Pennsylvania,1795,97
Pennsylvania,1819,95
Pennsylvania,1815,92
Pennsylvania,1813,92
Pennsylvania,1814,92
Pennsylvania,1816,83
Pennsylvania,1793,83
Pennsylvania,1810,81
Pennsylvania,1803,80
Pennsylvania,1796,80
Pennsylvania,1811,76
Pennsylvania,1800,75
Pennsylvania,1808,74
Pennsylvania,1812,74
Pennsylvania,1798,70
Pennsylvania,1785,70
Pennsylvania,1791,70
Pennsylvania,1789,69
Pennsylvania,1801,64
Pennsylvania,1794,64
Pennsylvania,1799,64
Pennsylvania,1809,61
Pennsylvania,1807,59
Pennsylvania,1797,57
Pennsylvania,1804,55
Pennsylvania,1786,46
Pennsylvania,1805,44
Pennsylvania,1802,42
Pennsylvania,1806,37
Pennsylvania,1784,33
Pennsylvania,1790,33
Pennsylvania,1787,28
Pennsylvania,1781,19
Pennsylvania,1764,13
Pennsylvania,1782,12
Pennsylvania,1780,9
Pennsylvania,1759,9
Pennsylvania,1776,8
Pennsylvania,1778,8
Pennsylvania,1762,7
Pennsylvania,1783,7
Pennsylvania,1768,6
Pennsylvania,1763,6
Pennsylvania,1773,6
Pennsylvania,1766,5
Pennsylvania,1779,4
Pennsylvania,1760,4
Pennsylvania,1767,2
Pennsylvania,1774,2
Pennsylvania,1765,2
Pennsylvania,1754,1
Ohio,1992,3391
Ohio,1994,2949
Ohio,1926,2891
Ohio,1998,2810
Ohio,1995,2793
Ohio,1996,2787
Ohio,1993,2719
Ohio,1990,2560
Ohio,2018,2550
Ohio,2010,2432
Ohio,2017,2428
Ohio,1999,2358
Ohio,1925,2341
Ohio,2008,2259
Ohio,1997,2238
Ohio,1991,2198
Ohio,2001,2064
Ohio,2003,1918
Ohio,2002,1906
Ohio,1988,1833
Ohio,2009,1796
Ohio,2006,1756
Ohio,2007,1709
Ohio,1923,1587
Ohio,1931,1514
Ohio,1933,1488
Ohio,2011,1449
Ohio,1927,1433
Ohio,2000,1430
Ohio,2005,1389
Ohio,1989,1339
Ohio,1924,1326
Ohio,1928,1305
Ohio,1907,1304
Ohio,1929,1278
Ohio,2014,1269
Ohio,1932,1260
Ohio,1910,1247
Ohio,1909,1245
Ohio,1905,1227
Ohio,1935,1219
Ohio,1930,1206
Ohio,1913,1162
Ohio,1908,1154
Ohio,2013,1153
Ohio,1897,1141
Ohio,1934,1139
Ohio,1911,1121
Ohio,1936,1109
Ohio,1912,1087
Ohio,2004,1062
Ohio,1895,1042
Ohio,1903,1039
Ohio,1984,1030
Ohio,1938,1023
Ohio,1896,1023
Ohio,1914,1005
Ohio,1894,974
Ohio,1898,974
Ohio,1937,959
Ohio,1904,944
Ohio,1899,937
Ohio,1939,933
Ohio,1940,933
Ohio,1900,931
Ohio,1965,896
Ohio,1906,881
Ohio,1901,871
Ohio,1915,846
Ohio,1986,833
Ohio,1983,823
Ohio,1959,790
Ohio,1951,782
Ohio,1964,765
Ohio,1958,764
Ohio,1941,764
Ohio,1987,745
Ohio,1922,742
Ohio,1948,736
Ohio,1950,732
Ohio,1917,728
Ohio,1953,727
Ohio,1963,714
Ohio,1954,713
Ohio,1982,712
Ohio,1955,711
Ohio,1956,710
Ohio,1952,709
Ohio,1957,707
Ohio,1985,702
Ohio,1942,699
Ohio,1960,699
Ohio,1916,694
Ohio,1949,673
Ohio,1961,670
Ohio,1902,668
Ohio,1943,653
Ohio,1947,651
Ohio,2015,644
Ohio,1962,640
Ohio,2019,621
Ohio,1945,618
Ohio,1946,558
Ohio,1918,515
Ohio,2016,511
Ohio,1919,498
Ohio,1978,495
Ohio,1981,488
Ohio,1944,479
Ohio,1980,475
Ohio,1971,474
Ohio,2012,465
Ohio,1969,462
Ohio,1976,449
Ohio,1975,448
Ohio,1977,439
Ohio,1834,416
Ohio,1966,413
Ohio,1833,410
Ohio,1921,399
Ohio,1970,397
Ohio,1974,394
Ohio,1968,394
Ohio,1972,391
Ohio,1973,382
Ohio,1967,379
Ohio,1920,375
Ohio,1893,372
Ohio,1979,330
Ohio,1892,309
Ohio,1832,301
Ohio,1885,273
Ohio,1890,259
Ohio,1884,256
Ohio,1876,255
Ohio,1875,248
Ohio,1891,248
Ohio,1877,238
Ohio,1883,237
Ohio,1887,233
Ohio,1889,230
Ohio,1871,219
Ohio,1888,215
Ohio,1886,200
Ohio,1855,167
Ohio,1846,158
Ohio,1859,152
Ohio,1854,150
Ohio,1857,149
Ohio,1872,145
Ohio,1858,141
Ohio,1853,141
Ohio,1874,141
Ohio,1870,131
Ohio,1881,125
Ohio,1856,123
Ohio,1882,120
Ohio,1860,119
Ohio,1878,114
Ohio,1873,112
Ohio,1869,110
Ohio,1880,102
Ohio,1861,97
Ohio,1864,84
Ohio,1847,83
Ohio,1831,75
Ohio,1862,73
Ohio,1848,73
Ohio,1849,72
Ohio,1829,70
Ohio,1841,68
Ohio,1827,68
Ohio,1842,65
Ohio,1867,64
Ohio,1840,64
Ohio,1844,59
Ohio,1835,59
Ohio,1836,58
Ohio,1851,58
Ohio,1866,58
Ohio,1839,57
Ohio,1863,56
Ohio,1826,56
Ohio,1850,56
Ohio,1843,52
Ohio,1817,51
Ohio,1868,47
Ohio,1865,43
Ohio,1824,43
Ohio,1838,42
Ohio,1837,41
Ohio,1825,38
Ohio,1828,37
Ohio,1816,37
Ohio,1818,32
Ohio,1823,19
Ohio,1852,11
Ohio,1819,9
Ohio,1879,8
Ohio,1822,4
Ohio,1821,2
Ohio,1820,1
Texas,1925,3570
Texas,1930,3191
Texas,1927,3157
Texas,1931,3125
Texas,1926,3109
Texas,1929,3066
Texas,1932,3039
Texas,1928,3036
Texas,1936,3032
Texas,1934,3021
Texas,1938,3009
Texas,1933,2902
Texas,1935,2901
Texas,1923,2838
Texas,1937,2824
Texas,1924,2790
Texas,1939,2786
Texas,1913,2716
Texas,1912,2705
Texas,1922,2641
Texas,1940,2614
Texas,1911,2478
Texas,1941,2389
Texas,1921,2324
Texas,1915,2265
Texas,1992,2264
Texas,1983,2261
Texas,1914,2251
Texas,1982,2229
Texas,1986,2219
Texas,1988,2159
Texas,1987,2138
Texas,1956,2114
Texas,1985,2109
Texas,1919,2096
Texas,1984,2076
Texas,1920,2065
Texas,1942,2050
Texas,1916,2036
Texas,1917,2012
Texas,2003,2006
Texas,1979,1990
Texas,1973,1985
Texas,1993,1970
Texas,1999,1951
Texas,1955,1949
Texas,1972,1945
Texas,1991,1932
Texas,1918,1925
Texas,1996,1923
Texas,1990,1921
Texas,1981,1914
Texas,1994,1912
Texas,1980,1911
Texas,1960,1909
Texas,1998,1906
Texas,1954,1901
Texas,2001,1871
Texas,1989,1862
Texas,1978,1830
Texas,2006,1825
Texas,1961,1824
Texas,2004,1824
Texas,2002,1823
Texas,2005,1818
Texas,1953,1809
Texas,1957,1787
Texas,1971,1783
Texas,2000,1765
Texas,1995,1747
Texas,1910,1745
Texas,1952,1744
Texas,1974,1726
Texas,1959,1720
Texas,1951,1707
Texas,1997,1704
Texas,1950,1703
Texas,2008,1698
Texas,1977,1695
Texas,1958,1660
Texas,2007,1653
Texas,1962,1649
Texas,1943,1636
Texas,1976,1606
Texas,1970,1564
Texas,1968,1551
Texas,1966,1551
Texas,1975,1541
Texas,1965,1525
Texas,1948,1524
Texas,2010,1491
Texas,2009,1486
Texas,1949,1479
Texas,2011,1474
Texas,1969,1463
Texas,2012,1433
Texas,1967,1422
Texas,1964,1399
Texas,2013,1377
Texas,2014,1371
Texas,1944,1336
Texas,1947,1318
Texas,1909,1295
Texas,1963,1292
Texas,1908,1227
Texas,2016,1226
Texas,1946,1122
Texas,2015,1117
Texas,1945,1104
Texas,2017,1045
Texas,1904,1043
Texas,1907,1009
Texas,1905,1008
Texas,1906,973
Texas,1884,939
Texas,1893,931
Texas,2018,907
Texas,1883,893
Texas,1903,874
Texas,1896,846
Texas,1895,842
Texas,1894,837
Texas,1902,804
Texas,1897,791
Texas,1885,786
Texas,1882,769
Texas,1890,767
Texas,1899,724
Texas,1888,719
Texas,1901,715
Texas,1898,712
Texas,1880,701
Texas,1891,680
Texas,1889,678
Texas,1886,666
Texas,1900,656
Texas,1887,637
Texas,1892,626
Texas,1881,626
Texas,1878,513
Texas,1877,491
Texas,1879,475
Texas,1873,444
Texas,1874,392
Texas,1857,340
Texas,1855,333
Texas,2019,329
Texas,1858,322
Texas,1872,313
Texas,1876,312
Texas,1856,268
Texas,1859,267
Texas,1860,233
Texas,1853,233
Texas,1854,225
Texas,1875,209
Texas,1852,196
Texas,1871,191
Texas,1870,190
Texas,1867,182
Texas,1849,161
Texas,1851,157
Texas,1868,147
Texas,1869,147
Texas,1863,129
Texas,1847,111
Texas,1866,109
Texas,1846,104
Texas,1848,90
Texas,1864,87
Texas,1843,71
Texas,1862,55
Texas,1861,49
Texas,1841,30
Texas,1842,19
Texas,1840,18
Texas,1865,15
Texas,1844,3
South Dakota,1929,288
South Dakota,1926,275
South Dakota,1928,245
South Dakota,1910,238
South Dakota,1980,234
South Dakota,1932,221
South Dakota,1976,216
South Dakota,1927,210
South Dakota,1931,209
South Dakota,1918,207
South Dakota,1917,206
South Dakota,1913,206
South Dakota,1985,205
South Dakota,1978,204
South Dakota,1982,202
South Dakota,1900,200
South Dakota,1983,199
South Dakota,1987,197
South Dakota,1986,195
South Dakota,1989,192
South Dakota,1896,191
South Dakota,1984,191
South Dakota,1915,190
South Dakota,1921,187
South Dakota,1914,184
South Dakota,1994,183
South Dakota,1981,183
South Dakota,1922,181
South Dakota,1988,176
South Dakota,1894,171
South Dakota,1909,170
South Dakota,1991,168
South Dakota,1916,168
South Dakota,1990,168
South Dakota,1979,165
South Dakota,1999,165
South Dakota,1895,164
South Dakota,2002,164
South Dakota,1930,161
South Dakota,2000,160
South Dakota,1905,157
South Dakota,2017,156
South Dakota,2003,155
South Dakota,1993,155
South Dakota,1995,151
South Dakota,1992,149
South Dakota,1934,149
South Dakota,2001,148
South Dakota,1996,147
South Dakota,1911,147
South Dakota,1925,146
South Dakota,1912,146
South Dakota,1924,144
South Dakota,1933,144
South Dakota,1919,142
South Dakota,1903,139
South Dakota,1923,139
South Dakota,1997,139
South Dakota,2004,137
South Dakota,1902,135
South Dakota,1920,134
South Dakota,2007,134
South Dakota,1898,134
South Dakota,2008,131
South Dakota,1936,130
South Dakota,1897,130
South Dakota,1998,130
South Dakota,2005,127
South Dakota,1975,125
South Dakota,1901,121
South Dakota,1899,121
South Dakota,2016,120
South Dakota,1908,115
South Dakota,1937,114
South Dakota,1904,113
South Dakota,2009,112
South Dakota,2006,112
South Dakota,2010,105
South Dakota,1906,104
South Dakota,2015,104
South Dakota,1977,101
South Dakota,2014,99
South Dakota,2011,97
South Dakota,2013,96
South Dakota,1893,96
South Dakota,1935,95
South Dakota,1892,95
South Dakota,1939,92
South Dakota,2012,92
South Dakota,1940,89
South Dakota,1972,87
South Dakota,1942,87
South Dakota,2018,85
South Dakota,1973,84
South Dakota,1974,84
South Dakota,1970,81
South Dakota,1907,80
South Dakota,1943,74
South Dakota,1938,74
South Dakota,1945,74
South Dakota,1969,72
South Dakota,1968,71
South Dakota,1944,69
South Dakota,1891,68
South Dakota,1966,67
South Dakota,1946,66
South Dakota,1941,65
South Dakota,1949,64
South Dakota,1960,62
South Dakota,1951,60
South Dakota,1965,60
South Dakota,1971,60
South Dakota,1950,57
South Dakota,1947,56
South Dakota,1961,55
South Dakota,1952,55
South Dakota,1963,54
South Dakota,1955,54
South Dakota,1948,54
South Dakota,1964,54
South Dakota,1953,53
South Dakota,1954,52
South Dakota,1957,51
South Dakota,1962,49
South Dakota,2019,49
South Dakota,1890,49
South Dakota,1958,46
South Dakota,1959,45
South Dakota,1956,43
South Dakota,1967,42
Tennessee,1872,557
Tennessee,1873,525
Tennessee,1874,467
Tennessee,1971,465
Tennessee,1871,434
Tennessee,1928,418
Tennessee,1984,409
Tennessee,1995,404
Tennessee,1983,401
Tennessee,1970,370
Tennessee,1981,365
Tennessee,1927,361
Tennessee,1978,348
Tennessee,1982,341
Tennessee,1996,339
Tennessee,1992,337
Tennessee,1875,337
Tennessee,1858,333
Tennessee,2001,331
Tennessee,1997,329
Tennessee,1859,328
Tennessee,1993,327
Tennessee,1977,326
Tennessee,1987,325
Tennessee,2000,325
Tennessee,1929,321
Tennessee,1985,317
Tennessee,1931,317
Tennessee,1991,312
Tennessee,1980,311
Tennessee,1976,308
Tennessee,1975,308
Tennessee,1880,306
Tennessee,1988,303
Tennessee,1979,301
Tennessee,1932,298
Tennessee,1926,298
Tennessee,1878,297
Tennessee,1986,296
Tennessee,1998,289
Tennessee,1994,283
Tennessee,1972,280
Tennessee,1969,277
Tennessee,1877,277
Tennessee,1930,274
Tennessee,1999,273
Tennessee,1973,268
Tennessee,1879,264
Tennessee,1990,262
Tennessee,1989,260
Tennessee,1950,256
Tennessee,1933,255
Tennessee,2003,250
Tennessee,1948,250
Tennessee,1882,249
Tennessee,2004,245
Tennessee,1876,243
Tennessee,1925,241
Tennessee,2006,240
Tennessee,2002,240
Tennessee,1883,239
Tennessee,1870,239
Tennessee,1974,238
Tennessee,1938,238
Tennessee,1954,235
Tennessee,1956,235
Tennessee,1964,231
Tennessee,1968,230
Tennessee,1940,228
Tennessee,2005,227
Tennessee,1960,222
Tennessee,1957,218
Tennessee,1949,218
Tennessee,1965,215
Tennessee,1962,214
Tennessee,2007,211
Tennessee,1952,207
Tennessee,1935,206
Tennessee,1881,206
Tennessee,1961,205
Tennessee,1939,204
Tennessee,1850,203
Tennessee,1963,202
Tennessee,1936,202
Tennessee,1966,202
Tennessee,1915,201
Tennessee,1953,199
Tennessee,1955,198
Tennessee,1900,197
Tennessee,1951,196
Tennessee,1937,196
Tennessee,1941,194
Tennessee,1959,193
Tennessee,1833,190
Tennessee,1947,190
Tennessee,1934,187
Tennessee,2010,182
Tennessee,2008,182
Tennessee,1917,179
Tennessee,1852,174
Tennessee,1944,173
Tennessee,1916,171
Tennessee,1842,170
Tennessee,2009,169
Tennessee,1896,169
Tennessee,1967,167
Tennessee,1847,167
Tennessee,1846,163
Tennessee,1897,160
Tennessee,1844,159
Tennessee,1884,159
Tennessee,1914,158
Tennessee,2012,156
Tennessee,1958,152
Tennessee,1901,151
Tennessee,1945,150
Tennessee,1845,148
Tennessee,1899,147
Tennessee,1943,145
Tennessee,1946,145
Tennessee,2011,143
Tennessee,1848,140
Tennessee,1849,139
Tennessee,1885,139
Tennessee,1834,139
Tennessee,1895,138
Tennessee,1886,137
Tennessee,1942,134
Tennessee,1903,133
Tennessee,1843,132
Tennessee,1902,131
Tennessee,1851,129
Tennessee,1855,129
Tennessee,1898,127
Tennessee,1923,126
Tennessee,1836,126
Tennessee,1857,125
Tennessee,1860,125
Tennessee,1867,124
Tennessee,2013,123
Tennessee,1869,123
Tennessee,1835,118
Tennessee,1891,118
Tennessee,1817,118
Tennessee,2015,116
Tennessee,1918,113
Tennessee,1832,113
Tennessee,1904,111
Tennessee,1913,111
Tennessee,1865,111
Tennessee,2017,108
Tennessee,1924,107
Tennessee,1921,106
Tennessee,1906,104
Tennessee,1905,104
Tennessee,1890,101
Tennessee,1856,101
Tennessee,1838,98
Tennessee,2014,97
Tennessee,2016,97
Tennessee,1866,94
Tennessee,1893,94
Tennessee,1853,91
Tennessee,1919,90
Tennessee,1912,89
Tennessee,1922,88
Tennessee,2018,87
Tennessee,1887,87
Tennessee,1892,85
Tennessee,1920,84
Tennessee,1841,84
Tennessee,1837,83
Tennessee,1854,81
Tennessee,1889,81
Tennessee,1907,81
Tennessee,1839,80
Tennessee,1868,80
Tennessee,1911,73
Tennessee,1840,73
Tennessee,1888,72
Tennessee,1808,63
Tennessee,1823,62
Tennessee,1827,60
Tennessee,1818,59
Tennessee,1910,59
Tennessee,1830,56
Tennessee,1813,55
Tennessee,1908,54
Tennessee,1894,54
Tennessee,1816,51
Tennessee,1812,51
Tennessee,1829,51
Tennessee,1814,49
Tennessee,1809,44
Tennessee,1909,43
Tennessee,1805,36
Tennessee,1831,36
Tennessee,1804,35
Tennessee,1807,34
Tennessee,2019,28
Tennessee,1826,24
Tennessee,1824,23
Tennessee,1806,22
Tennessee,1828,17
Tennessee,1821,17
Tennessee,1825,15
Tennessee,1820,12
Tennessee,1811,11
Tennessee,1822,7
Tennessee,1815,7
Tennessee,1861,2
Tennessee,1801,2
Tennessee,1799,2
Tennessee,1794,2
Tennessee,1802,2
Tennessee,1791,1
Tennessee,1810,1
South Carolina,1985,531
South Carolina,1984,518
South Carolina,1986,495
South Carolina,1992,443
South Carolina,1991,429
South Carolina,1987,409
South Carolina,2000,402
South Carolina,1996,393
South Carolina,1993,392
South Carolina,2009,389
South Carolina,1997,388
South Carolina,1989,386
South Carolina,2016,383
South Carolina,1994,378
South Carolina,1999,375
South Carolina,2011,368
South Carolina,2004,367
South Carolina,2005,355
South Carolina,1995,354
South Carolina,2001,353
South Carolina,2003,352
South Carolina,2002,352
South Carolina,2008,350
South Carolina,2007,338
South Carolina,1988,337
South Carolina,2006,329
South Carolina,1990,317
South Carolina,1908,315
South Carolina,1998,314
South Carolina,2010,307
South Carolina,2013,306
South Carolina,1923,304
South Carolina,1916,299
South Carolina,2012,296
South Carolina,1910,295
South Carolina,2015,285
South Carolina,2014,279
South Carolina,1912,278
South Carolina,1909,276
South Carolina,1911,276
South Carolina,1907,272
South Carolina,1978,271
South Carolina,1922,271
South Carolina,1981,264
South Carolina,1979,263
South Carolina,1918,260
South Carolina,1931,260
South Carolina,1913,258
South Carolina,1917,257
South Carolina,1980,255
South Carolina,1915,250
South Carolina,1892,249
South Carolina,1924,248
South Carolina,1921,245
South Carolina,1930,243
South Carolina,1977,242
South Carolina,1982,241
South Carolina,1831,240
South Carolina,1925,240
South Carolina,1914,240
South Carolina,1929,238
South Carolina,1920,238
South Carolina,1983,238
South Carolina,1926,233
South Carolina,1905,232
South Carolina,1932,228
South Carolina,1935,220
South Carolina,1906,219
South Carolina,1934,219
South Carolina,1975,212
South Carolina,2018,212
South Carolina,1900,210
South Carolina,1919,210
South Carolina,1818,209
South Carolina,1928,207
South Carolina,1894,206
South Carolina,1936,206
South Carolina,1973,206
South Carolina,1927,206
South Carolina,1890,203
South Carolina,1938,203
South Carolina,1904,202
South Carolina,1971,201
South Carolina,1972,201
South Carolina,1903,199
South Carolina,1940,198
South Carolina,1833,198
South Carolina,2017,197
South Carolina,1933,194
South Carolina,1898,193
South Carolina,1888,193
South Carolina,1939,193
South Carolina,1976,193
South Carolina,1897,192
South Carolina,1895,191
South Carolina,1901,190
South Carolina,1837,189
South Carolina,1974,189
South Carolina,1824,188
South Carolina,1846,187
South Carolina,1886,187
South Carolina,1821,186
South Carolina,1937,186
South Carolina,1845,182
South Carolina,1902,180
South Carolina,1899,177
South Carolina,1893,177
South Carolina,1889,175
South Carolina,1850,172
South Carolina,1887,171
South Carolina,1882,170
South Carolina,1844,164
South Carolina,1848,164
South Carolina,1881,159
South Carolina,1955,157
South Carolina,1941,156
South Carolina,1896,155
South Carolina,1962,154
South Carolina,1965,154
South Carolina,1967,153
South Carolina,1832,151
South Carolina,1970,151
South Carolina,1830,151
South Carolina,1883,148
South Carolina,1950,148
South Carolina,1966,147
South Carolina,1880,145
South Carolina,1827,145
